R (a.u.),Phase (deg),Uncorrected phase (deg),Noise (a.u.),X (a.u.),Y (a.u.),Sin Harmonic n,Sin Harmonic n+1,Sin Harmonic n+2,Cos Harmonic n,Cos Harmonic n+1,Cos Harmonic n+2,Higher harmonic number n
2052.12479,-11.28841,-0.19702,1.14571,-2012.4232,401.70761,-45.64496,-557.38897,-67.97197,-82.09773,362.84829,-52.85205,2
2052.11917,-11.30045,-0.19723,1.08319,-2012.33607,402.11516,-45.66979,-557.15770,-68.00156,-82.07789,363.18543,-52.80180,2
2052.10656,-11.31362,-0.19746,0.99826,-2012.22965,402.58314,-45.71029,-556.87909,-68.05537,-82.08634,363.56475,-52.76778,2
2052.0957,-11.32336,-0.19763,0.92538,-2012.15146,402.91843,-45.73587,-556.67932,-68.08925,-82.09859,363.83773,-52.75370,2
2052.09306,-11.33081,-0.19776,0.87463,-2012.09562,403.18375,-45.74578,-556.53778,-68.09847,-82.07616,364.06243,-52.71693,2
2052.10127,-11.33368,-0.19781,0.83726,-2012.08574,403.27484,-45.73172,-556.51686,-68.07485,-82.03668,364.15573,-52.68744,2
2052.11322,-11.33769,-0.19788,0.80497,-2012.06834,403.42243,-45.73443,-556.47403,-68.07898,-82.01533,364.30004,-52.66394,2
2052.11596,-11.34285,-0.19797,0.78579,-2012.03173,403.61889,-45.76750,-556.38222,-68.13081,-82.03605,364.47096,-52.65681,2
2052.1202,-11.35087,-0.19811,0.78660,-2011.9812,403.89229,-45.80975,-556.25165,-68.19634,-82.05490,364.70771,-52.63837,2
2052.1236,-11.3543,-0.19817,0.79754,-2011.96117,404.0093,-45.85415,-556.20453,-68.27304,-82.12917,364.81383,-52.68311,2
2052.12228,-11.35316,-0.19815,0.79080,-2011.96859,403.96566,-45.88715,-556.23318,-68.33302,-82.20884,364.77866,-52.74515,2
2052.12303,-11.35029,-0.19810,0.75839,-2011.98686,403.87847,-45.88986,-556.28928,-68.33985,-82.22390,364.70986,-52.76192,2
2052.12654,-11.35373,-0.19816,0.72450,-2011.9674,403.99323,-45.88035,-556.24147,-68.31741,-82.15970,364.81368,-52.69772,2
2052.13098,-11.35545,-0.19819,0.69190,-2011.95787,404.06324,-45.85505,-556.22081,-68.26912,-82.06973,364.88240,-52.61915,2
2052.12886,-11.36061,-0.19828,0.66833,-2011.92294,404.22636,-45.85467,-556.13291,-68.26137,-82.02937,365.01961,-52.57155,2
2052.12809,-11.3692,-0.19843,0.67040,-2011.85785,404.54629,-45.86057,-555.96272,-68.25984,-81.96634,365.28901,-52.49169,2
2052.13089,-11.37379,-0.19851,0.69365,-2011.8295,404.70147,-45.84559,-555.89077,-68.22888,-81.89377,365.42666,-52.42237,2
2052.13196,-11.37608,-0.19855,0.70486,-2011.81647,404.77166,-45.82657,-555.86092,-68.19375,-81.83372,365.49105,-52.37170,2
2052.13,-11.37321,-0.19850,0.69466,-2011.83342,404.67741,-45.79459,-555.91293,-68.14016,-81.76832,365.41521,-52.32699,2
2052.12325,-11.37665,-0.19856,0.67111,-2011.8033,404.79298,-45.77183,-555.83806,-68.09178,-81.66440,365.50648,-52.22633,2
2052.11338,-11.38582,-0.19872,0.67265,-2011.72828,405.11561,-45.79161,-555.64299,-68.11115,-81.61924,365.76445,-52.15169,2
2052.09862,-11.3904,-0.19880,0.69340,-2011.68095,405.27579,-45.79824,-555.52354,-68.11110,-81.57706,365.87985,-52.09216,2
2052.08904,-11.39155,-0.19882,0.70397,-2011.66199,405.32142,-45.79279,-555.47829,-68.09639,-81.54598,365.90674,-52.05939,2
2052.07427,-11.38983,-0.19879,0.69641,-2011.6608,405.25259,-45.77837,-555.48128,-68.07016,-81.54067,365.83037,-52.06457,2
2052.06447,-11.38123,-0.19864,0.65640,-2011.71361,404.94066,-45.73695,-555.62739,-68.00667,-81.52438,365.55793,-52.08533,2
2052.05676,-11.3692,-0.19843,0.60568,-2011.78937,404.52502,-45.71102,-555.83416,-67.97465,-81.55759,365.20049,-52.14894,2
2052.04955,-11.36233,-0.19831,0.57360,-2011.83143,404.27919,-45.70540,-555.94851,-67.97341,-81.60950,364.98445,-52.21423,2
2052.04246,-11.35316,-0.19815,0.56546,-2011.88998,403.95168,-45.67393,-556.10633,-67.93022,-81.63362,364.70172,-52.27265,2
2052.04083,-11.33883,-0.19790,0.62391,-2011.98994,403.44522,-45.62891,-556.37447,-67.87159,-81.66783,364.27784,-52.35742,2
2052.04267,-11.32795,-0.19771,0.72435,-2012.0651,403.07962,-45.60064,-556.57442,-67.83663,-81.69739,363.97532,-52.42105,2
2052.04409,-11.32222,-0.19761,0.82522,-2012.10954,402.86492,-45.58384,-556.69102,-67.81416,-81.70753,363.79604,-52.44998,2
2052.04348,-11.31878,-0.19755,0.88346,-2012.1316,402.75163,-45.58451,-556.74728,-67.81913,-81.74475,363.69878,-52.49239,2
2052.03946,-11.31305,-0.19745,0.93219,-2012.16931,402.54272,-45.59573,-556.84754,-67.84498,-81.81562,363.51632,-52.56264,2
2052.03418,-11.30847,-0.19737,0.96373,-2012.19623,402.38116,-45.60585,-556.91865,-67.86715,-81.87044,363.37147,-52.61474,2
2052.03176,-11.30102,-0.19724,0.99839,-2012.24701,402.11481,-45.58862,-557.05190,-67.84441,-81.87759,363.14322,-52.63775,2
2052.03226,-11.29815,-0.19719,1.02071,-2012.26553,402.02465,-45.59611,-557.09808,-67.86056,-81.90491,363.06624,-52.66096,2
2052.03427,-11.28899,-0.19703,1.04069,-2012.33258,401.69919,-45.57784,-557.27584,-67.84252,-81.94422,362.79718,-52.72424,2
2052.0377,-11.27867,-0.19685,1.08420,-2012.40747,401.34139,-45.56098,-557.47581,-67.82952,-82.00257,362.50409,-52.80935,2
2052.04571,-11.27466,-0.19678,1.12763,-2012.44491,401.19454,-45.56631,-557.57421,-67.84787,-82.05039,362.39257,-52.86182,2
2052.04739,-11.2781,-0.19684,1.12766,-2012.4209,401.32354,-45.61818,-557.50810,-67.93472,-82.13433,362.50025,-52.90850,2
2052.04631,-11.28555,-0.19697,1.08017,-2012.36747,401.58585,-45.69240,-557.36294,-68.05756,-82.25102,362.71621,-52.97063,2
2052.04243,-11.2867,-0.19699,1.01247,-2012.35441,401.63151,-45.75152,-557.32920,-68.16172,-82.38603,362.74803,-53.06877,2
2052.03686,-11.28841,-0.19702,0.94365,-2012.33736,401.68845,-45.81726,-557.28634,-68.27777,-82.54431,362.78639,-53.18835,2
2052.03165,-11.28956,-0.19704,0.87332,-2012.32552,401.7212,-45.88013,-557.25843,-68.38948,-82.69716,362.80476,-53.30502,2
2052.02448,-11.28899,-0.19703,0.81032,-2012.32169,401.70372,-45.91403,-557.25292,-68.45054,-82.79534,362.77912,-53.38597,2
2052.01766,-11.29357,-0.19711,0.74721,-2012.28497,401.85285,-45.93808,-557.15719,-68.48752,-82.83373,362.89312,-53.40706,2
2052.01536,-11.3079,-0.19736,0.69313,-2012.18129,402.3599,-45.98775,-556.87815,-68.55888,-82.85322,363.31247,-53.38116,2
2052.01312,-11.3205,-0.19758,0.68080,-2012.09133,402.79812,-46.02706,-556.63624,-68.61230,-82.85373,363.67419,-53.34247,2
2052.01665,-11.33196,-0.19778,0.72694,-2012.01312,403.20659,-46.04659,-556.42445,-68.63453,-82.82532,364.02009,-53.29091,2
2052.02422,-11.33883,-0.19790,0.78540,-2011.97332,403.44362,-46.05137,-556.31608,-68.63964,-82.81382,364.23033,-53.27488,2
2052.02804,-11.34972,-0.19809,0.85935,-2011.90045,403.82628,-46.06873,-556.11855,-68.65775,-82.78535,364.55571,-53.22403,2
2052.0271,-11.35832,-0.19824,0.94458,-2011.83563,404.14432,-46.09581,-555.94399,-68.69324,-82.78285,364.81911,-53.19285,2
2052.02748,-11.36634,-0.19838,1.02804,-2011.77978,404.42415,-46.14183,-555.79421,-68.76592,-82.83868,365.05228,-53.21227,2
2052.0278,-11.37321,-0.19850,1.09155,-2011.73279,404.65946,-46.20816,-555.66917,-68.87834,-82.96283,365.24831,-53.29225,2
2052.03324,-11.38467,-0.19870,1.16228,-2011.65612,405.06795,-46.27321,-555.46143,-68.98241,-83.03869,365.59573,-53.31819,2
2052.04151,-11.39384,-0.19886,1.23840,-2011.6014,405.3815,-46.29516,-555.31067,-69.01339,-83.03124,365.86912,-53.28928,2
2052.04985,-11.39613,-0.19890,1.28900,-2011.59453,405.45779,-46.29096,-555.28985,-69.00586,-83.00713,365.94550,-53.26747,2
2052.04768,-11.40587,-0.19907,1.31551,-2011.52361,405.79851,-46.33769,-555.09869,-69.07419,-83.03470,366.22468,-53.25256,2
2052.04476,-11.41561,-0.19924,1.36143,-2011.44901,406.15339,-46.35525,-554.89753,-69.08915,-82.99362,366.51479,-53.18615,2
2052.05116,-11.42019,-0.19932,1.39513,-2011.42191,406.31993,-46.34389,-554.82279,-69.06343,-82.92705,366.66233,-53.12192,2
2052.05708,-11.43051,-0.19950,1.42275,-2011.35416,406.68504,-46.36361,-554.63836,-69.08411,-82.87037,366.97320,-53.03858,2
2052.06015,-11.43968,-0.19966,1.46097,-2011.29564,406.98984,-46.37478,-554.47842,-69.09090,-82.81042,367.23015,-52.95801,2
2052.06479,-11.44598,-0.19977,1.48336,-2011.25476,407.21517,-46.35817,-554.36513,-69.05226,-82.71066,367.42472,-52.85787,2
2052.07259,-11.45457,-0.19992,1.50755,-2011.19848,407.53231,-46.36465,-554.20973,-69.05345,-82.65227,367.70001,-52.78418,2
2052.07686,-11.45457,-0.19992,1.51191,-2011.20543,407.51953,-46.34048,-554.22627,-69.01258,-82.60104,367.69708,-52.74880,2
2052.08368,-11.44827,-0.19981,1.46585,-2011.25475,407.31042,-46.29370,-554.35747,-68.93997,-82.55108,367.53540,-52.73850,2
2052.08544,-11.44025,-0.19967,1.37921,-2011.31425,407.02537,-46.25514,-554.51873,-68.88321,-82.53567,367.30352,-52.75919,2
2052.08639,-11.43796,-0.19963,1.28039,-2011.33106,406.94708,-46.22805,-554.56498,-68.83826,-82.49291,367.24236,-52.73642,2
2052.08903,-11.43337,-0.19955,1.18261,-2011.3684,406.7758,-46.18281,-554.66717,-68.76558,-82.43123,367.10705,-52.70998,2
2052.0884,-11.43337,-0.19955,1.08869,-2011.36685,406.7803,-46.17598,-554.66553,-68.75503,-82.42496,367.11251,-52.70981,2
2052.08884,-11.43337,-0.19955,1.00340,-2011.36709,406.7813,-46.17693,-554.66920,-68.75821,-82.42855,367.11629,-52.71386,2
2052.08733,-11.42478,-0.19940,0.92304,-2011.4264,406.48032,-46.15277,-554.83295,-68.72734,-82.43128,366.86610,-52.74125,2
2052.0829,-11.4116,-0.19917,0.86419,-2011.5152,406.01823,-46.11588,-555.07724,-68.67775,-82.43376,366.47760,-52.78008,2
2052.07945,-11.40129,-0.19899,0.84072,-2011.58703,405.64476,-46.07953,-555.27523,-68.62534,-82.41004,366.16390,-52.78810,2
2052.07116,-11.38639,-0.19873,0.86915,-2011.68442,405.11955,-46.01497,-555.54312,-68.52720,-82.36180,365.71666,-52.79454,2
2052.06515,-11.37149,-0.19847,0.95875,-2011.78167,404.60586,-45.94762,-555.80960,-68.42502,-82.31561,365.28238,-52.80656,2
2052.05734,-11.36233,-0.19831,1.06951,-2011.83892,404.28144,-45.91778,-555.96964,-68.38183,-82.31665,365.00236,-52.83659,2
2052.04704,-11.36233,-0.19831,1.12531,-2011.8291,404.27806,-45.95540,-555.94933,-68.44621,-82.40187,364.98479,-52.89740,2
2052.04192,-11.3629,-0.19832,1.13269,-2011.81814,404.30656,-45.98076,-555.92334,-68.49000,-82.45593,365.00115,-52.93588,2
2052.03613,-11.35774,-0.19823,1.12529,-2011.85039,404.1167,-45.96013,-556.01363,-68.45866,-82.44216,364.83521,-52.94007,2
2052.03118,-11.3566,-0.19821,1.11203,-2011.85543,404.06644,-45.97845,-556.03140,-68.49216,-82.49370,364.78632,-52.98219,2
2052.03117,-11.3566,-0.19821,1.07844,-2011.85252,404.08088,-46.00286,-556.02736,-68.53573,-82.54736,364.79868,-53.02233,2
2052.0281,-11.36233,-0.19831,1.02563,-2011.81063,404.2738,-46.01904,-555.91696,-68.55402,-82.52967,364.95371,-52.98531,2
2052.02655,-11.36863,-0.19842,0.95155,-2011.76347,404.50056,-46.02026,-555.79081,-68.54463,-82.47785,365.13902,-52.92340,2
2052.02653,-11.37264,-0.19849,0.87682,-2011.7343,404.64554,-46.02348,-555.71284,-68.54211,-82.43775,365.25835,-52.87382,2
2052.02247,-11.37722,-0.19857,0.80668,-2011.69758,404.80748,-46.02554,-555.61438,-68.53616,-82.39901,365.38662,-52.82467,2
2052.02467,-11.37837,-0.19859,0.74391,-2011.69339,404.83945,-46.01578,-555.60131,-68.51750,-82.37162,365.41626,-52.80130,2
2052.02791,-11.3778,-0.19858,0.68470,-2011.69957,404.82511,-45.99422,-555.61661,-68.47932,-82.32495,365.40791,-52.76800,2
2052.03159,-11.37665,-0.19856,0.63010,-2011.71096,404.7872,-45.98153,-555.64655,-68.45866,-82.31193,365.38152,-52.76552,2
2052.0318,-11.3755,-0.19854,0.57935,-2011.72085,404.73906,-45.97707,-555.67328,-68.45238,-82.32402,365.34211,-52.78287,2
2052.02805,-11.36634,-0.19838,0.53692,-2011.7815,404.41852,-45.95631,-555.83972,-68.42657,-82.35557,365.07114,-52.83873,2
2052.0217,-11.3566,-0.19821,0.52718,-2011.84395,404.07545,-45.92213,-556.01228,-68.37723,-82.36410,364.77860,-52.88021,2
2052.01534,-11.35201,-0.19813,0.54569,-2011.87222,403.90237,-45.90548,-556.09310,-68.35361,-82.37730,364.62859,-52.91021,2
2052.00928,-11.36347,-0.19833,0.53279,-2011.7855,404.30332,-45.95532,-555.86265,-68.42758,-82.41533,364.95605,-52.90360,2
2052.00868,-11.37493,-0.19853,0.49288,-2011.70186,404.71627,-45.99795,-555.63942,-68.48891,-82.42030,365.30173,-52.86688,2
2052.0122,-11.37894,-0.19860,0.46836,-2011.67868,404.84928,-46.01647,-555.57852,-68.51951,-82.43372,365.42105,-52.86564,2
2052.01497,-11.3778,-0.19858,0.44315,-2011.68794,404.81733,-46.01070,-555.60490,-68.51287,-82.43355,365.40248,-52.87276,2
2052.02088,-11.38295,-0.19867,0.42390,-2011.65738,404.99911,-46.01901,-555.52311,-68.52307,-82.41030,365.56545,-52.83959,2
2052.0255,-11.38639,-0.19873,0.42336,-2011.638,405.11876,-46.00860,-555.47269,-68.50093,-82.35232,365.67477,-52.78427,2
2052.02678,-11.39097,-0.19881,0.42739,-2011.60573,405.28547,-46.00031,-555.38860,-68.47862,-82.28774,365.81847,-52.71826,2
2052.02764,-11.39498,-0.19888,0.45430,-2011.57709,405.43194,-45.99797,-555.31463,-68.46753,-82.23811,365.94423,-52.66340,2
2052.03351,-11.39441,-0.19887,0.46492,-2011.58801,405.40746,-45.97580,-555.34651,-68.43004,-82.18091,365.93515,-52.62135,2
2052.03491,-11.39155,-0.19882,0.44957,-2011.61008,405.30502,-45.95217,-555.41054,-68.39072,-82.12802,365.85414,-52.58485,2
2052.03364,-11.39212,-0.19883,0.42565,-2011.6071,405.31342,-45.96044,-555.40892,-68.40323,-82.12693,365.86148,-52.57629,2
2052.03255,-11.39384,-0.19886,0.40564,-2011.58994,405.39301,-45.97312,-555.36922,-68.42085,-82.11811,365.92834,-52.55401,2
2052.03074,-11.39498,-0.19888,0.39030,-2011.58238,405.42138,-45.98440,-555.35580,-68.43970,-82.12688,365.95201,-52.55405,2
2052.03085,-11.3904,-0.19880,0.36627,-2011.61473,405.26136,-45.97895,-555.45079,-68.43696,-82.13891,365.82240,-52.57520,2
2052.03473,-11.38754,-0.19875,0.33707,-2011.6403,405.15408,-45.98183,-555.52592,-68.44823,-82.16121,365.74182,-52.60050,2
2052.03252,-11.39441,-0.19887,0.31304,-2011.58864,405.39932,-46.03090,-555.39332,-68.52507,-82.20934,365.94385,-52.60820,2
2052.0179,-11.40587,-0.19907,0.32751,-2011.4909,405.81008,-46.10866,-555.13886,-68.64192,-82.28351,366.26512,-52.61337,2
2051.99907,-11.41217,-0.19918,0.38955,-2011.42832,406.02497,-46.17723,-554.98118,-68.74867,-82.37233,366.41819,-52.64397,2
2051.98492,-11.40759,-0.19910,0.42215,-2011.44806,405.85564,-46.17685,-555.04419,-68.75072,-82.40304,366.26093,-52.67662,2
2051.98112,-11.399,-0.19895,0.39821,-2011.50422,405.55801,-46.14528,-555.20298,-68.70573,-82.39192,366.01194,-52.69490,2
2051.97826,-11.39441,-0.19887,0.36655,-2011.53658,405.38299,-46.12258,-555.29722,-68.67206,-82.37100,365.86572,-52.69305,2
2051.97933,-11.38696,-0.19874,0.34698,-2011.58891,405.12866,-46.07620,-555.44389,-68.59885,-82.29771,365.65914,-52.65445,2
2051.98208,-11.37894,-0.19860,0.36520,-2011.64892,404.84449,-46.02410,-555.61145,-68.51725,-82.21861,365.43090,-52.61555,2
2051.9896,-11.37321,-0.19850,0.41137,-2011.69758,404.64078,-45.97222,-555.74804,-68.43488,-82.12333,365.27739,-52.55893,2
2051.99553,-11.36576,-0.19837,0.47236,-2011.75532,404.38375,-45.91102,-555.91053,-68.33702,-82.01454,365.07695,-52.49548,2
2052.003,-11.36118,-0.19829,0.53829,-2011.79561,404.22114,-45.85748,-556.02504,-68.25061,-81.91781,364.95751,-52.43886,2
2052.01284,-11.35774,-0.19823,0.57945,-2011.82747,404.11254,-45.81969,-556.11646,-68.19198,-81.86064,364.88686,-52.41381,2
2052.01502,-11.34456,-0.19800,0.64667,-2011.92293,403.64809,-45.76920,-556.38366,-68.12276,-81.85763,364.50934,-52.46306,2
2052.01169,-11.33139,-0.19777,0.77102,-2012.01369,403.17847,-45.72571,-556.63978,-68.06378,-81.86402,364.11964,-52.51527,2
2052.00925,-11.32623,-0.19768,0.88740,-2012.04617,403.00397,-45.70913,-556.73741,-68.04110,-81.86047,363.97656,-52.52852,2
2052.00474,-11.31993,-0.19757,0.96662,-2012.08782,402.77294,-45.70989,-556.86161,-68.05263,-81.92279,363.78359,-52.60118,2
2051.99712,-11.31821,-0.19754,1.01315,-2012.09123,402.71708,-45.72095,-556.88248,-68.07519,-81.97824,363.73178,-52.65494,2
2051.98744,-11.31649,-0.19751,1.02418,-2012.09474,402.65026,-45.72620,-556.90378,-68.08579,-82.01349,363.66712,-52.68997,2
2051.98233,-11.31592,-0.19750,1.01807,-2012.09367,402.62955,-45.73943,-556.91098,-68.11148,-82.07268,363.64803,-52.74617,2
2051.97734,-11.31477,-0.19748,0.98765,-2012.09353,402.60481,-45.73830,-556.92019,-68.11151,-82.09814,363.62589,-52.77703,2
2051.97332,-11.31362,-0.19746,0.95790,-2012.10093,402.54731,-45.73818,-556.94951,-68.11560,-82.13515,363.57819,-52.82080,2
2051.97066,-11.31764,-0.19753,0.91187,-2012.06713,402.70265,-45.76404,-556.86671,-68.15871,-82.18163,363.70969,-52.85005,2
2051.95723,-11.32279,-0.19762,0.84648,-2012.01832,402.87811,-45.82143,-556.74712,-68.25439,-82.30624,363.84187,-52.93722,2
2051.9442,-11.32279,-0.19762,0.78230,-2012.00642,402.87115,-45.87503,-556.72779,-68.35055,-82.46315,363.82222,-53.06694,2
2051.93187,-11.3205,-0.19758,0.72543,-2012.00952,402.79283,-45.91916,-556.74853,-68.43061,-82.59184,363.74341,-53.17386,2
2051.9234,-11.32165,-0.19760,0.67162,-2011.9948,402.82323,-45.95864,-556.71911,-68.50042,-82.68579,363.76081,-53.24634,2
2051.92089,-11.3142,-0.19747,0.62858,-2012.04567,402.5563,-45.94751,-556.86485,-68.49590,-82.74916,363.54106,-53.33428,2
2051.91526,-11.30675,-0.19734,0.61030,-2012.0913,402.2994,-45.94865,-556.99814,-68.51207,-82.83795,363.32581,-53.43881,2
2051.91248,-11.30102,-0.19724,0.61135,-2012.12879,402.0977,-45.94977,-557.10841,-68.52566,-82.90387,363.15991,-53.51672,2
2051.91588,-11.30159,-0.19725,0.61172,-2012.12712,402.12338,-45.96855,-557.11083,-68.56245,-82.94911,363.19182,-53.55412,2
2051.91706,-11.30331,-0.19728,0.59505,-2012.11714,402.17935,-45.99919,-557.09078,-68.61767,-83.00738,363.24498,-53.59406,2
2051.91095,-11.30847,-0.19737,0.55814,-2012.07415,402.36319,-46.05035,-556.98403,-68.70088,-83.08062,363.39349,-53.62911,2
2051.90639,-11.31477,-0.19748,0.51455,-2012.02677,402.57682,-46.09296,-556.86495,-68.76674,-83.11240,363.56861,-53.62420,2
2051.89792,-11.32336,-0.19763,0.48249,-2011.95685,402.88302,-46.16465,-556.68659,-68.88021,-83.19108,363.81498,-53.64469,2
2051.88624,-11.32165,-0.19760,0.45762,-2011.95791,402.81822,-46.21273,-556.70177,-68.96605,-83.31533,363.74855,-53.74118,2
2051.87113,-11.31935,-0.19756,0.42678,-2011.95834,402.73911,-46.25009,-556.71541,-69.03193,-83.41983,363.66549,-53.82381,2
2051.86237,-11.31133,-0.19742,0.39382,-2012.00717,402.45041,-46.22332,-556.85748,-68.99204,-83.41077,363.41828,-53.83846,2
2051.85793,-11.29586,-0.19715,0.39989,-2012.11226,401.90197,-46.14588,-557.15009,-68.87406,-83.35384,362.96129,-53.84852,2
2051.85672,-11.28268,-0.19692,0.50349,-2012.2021,401.44577,-46.08733,-557.40086,-68.78818,-83.33003,362.58539,-53.87939,2
2051.85536,-11.27925,-0.19686,0.59392,-2012.22476,401.32523,-46.07190,-557.46978,-68.76618,-83.32962,362.48841,-53.89421,2
2051.85066,-11.2718,-0.19673,0.66960,-2012.27346,401.05692,-46.04079,-557.61034,-68.71986,-83.32257,362.26319,-53.91625,2
2051.84493,-11.26263,-0.19657,0.75548,-2012.32984,400.7446,-46.00328,-557.77251,-68.66381,-83.31120,361.99980,-53.93901,2
2051.8336,-11.2569,-0.19647,0.83447,-2012.36149,400.5276,-45.96262,-557.86842,-68.59543,-83.25862,361.80646,-53.91508,2
2051.81855,-11.26149,-0.19655,0.86832,-2012.3126,400.6961,-45.97590,-557.74691,-68.60752,-83.24452,361.92844,-53.88194,2
2051.80603,-11.26951,-0.19669,0.83826,-2012.24392,400.97684,-46.00459,-557.57140,-68.64481,-83.24573,362.14797,-53.85247,2
2051.79505,-11.28097,-0.19689,0.77714,-2012.1557,401.36314,-46.04761,-557.34225,-68.70477,-83.25458,362.45765,-53.81839,2
2051.78186,-11.28784,-0.19701,0.71620,-2012.09426,401.60363,-46.08087,-557.18553,-68.75177,-83.27633,362.64256,-53.80787,2
2051.77384,-11.29071,-0.19706,0.66482,-2012.06589,401.7048,-46.07734,-557.11505,-68.73840,-83.23299,362.71818,-53.75819,2
2051.76588,-11.28612,-0.19698,0.61639,-2012.08829,401.5519,-46.03414,-557.18102,-68.66351,-83.14946,362.58170,-53.70060,2
2051.75674,-11.27294,-0.19675,0.57202,-2012.17351,401.07787,-45.96386,-557.41822,-68.55303,-83.08325,362.17628,-53.69048,2
2051.75334,-11.26722,-0.19665,0.55657,-2012.20873,400.88376,-45.91828,-557.51814,-68.47754,-83.00721,362.01221,-53.64557,2
2051.7571,-11.25862,-0.19650,0.56189,-2012.27308,400.57994,-45.85230,-557.69427,-68.37273,-82.92062,361.76700,-53.61033,2
2051.76557,-11.24659,-0.19629,0.61825,-2012.36539,400.15933,-45.77115,-557.94574,-68.24688,-82.83056,361.42988,-53.58871,2
2051.77436,-11.24029,-0.19618,0.69845,-2012.41986,399.93043,-45.71559,-558.09428,-68.15847,-82.75097,361.25291,-53.55420,2
2051.78278,-11.24372,-0.19624,0.73318,-2012.40261,400.06041,-45.72074,-558.04711,-68.16421,-82.73045,361.37414,-53.52741,2
2051.79042,-11.2443,-0.19625,0.72366,-2012.40668,400.07909,-45.71099,-558.05690,-68.14761,-82.69859,361.40116,-53.50164,2
2051.79381,-11.25232,-0.19639,0.69063,-2012.35283,400.36725,-45.73763,-557.91052,-68.18269,-82.67628,361.64635,-53.44959,2
2051.79367,-11.26779,-0.19666,0.63826,-2012.24393,400.91347,-45.79279,-557.61648,-68.25623,-82.64951,362.10035,-53.36374,2
2051.80179,-11.27409,-0.19677,0.60785,-2012.20884,401.13113,-45.80578,-557.52044,-68.27082,-82.60468,362.29229,-53.30177,2
2051.81474,-11.26951,-0.19669,0.57530,-2012.25512,400.96521,-45.78354,-557.64315,-68.23971,-82.57825,362.17176,-53.29669,2
2051.8251,-11.25747,-0.19648,0.53104,-2012.3478,400.55282,-45.73246,-557.89098,-68.16617,-82.54467,361.84197,-53.31140,2
2051.83465,-11.25289,-0.19640,0.50241,-2012.3893,400.39321,-45.70595,-557.99984,-68.12820,-82.52559,361.72235,-53.31866,2
2051.84032,-11.25518,-0.19644,0.47268,-2012.37801,400.479,-45.71333,-557.96652,-68.14036,-82.52709,361.80144,-53.31534,2
2051.84697,-11.26034,-0.19653,0.43603,-2012.35087,400.64947,-45.74139,-557.88964,-68.18748,-82.57025,361.95246,-53.34055,2
2051.85144,-11.26607,-0.19663,0.40340,-2012.31366,400.85918,-45.77017,-557.78653,-68.23331,-82.59803,362.13367,-53.34550,2
2051.84878,-11.28154,-0.19690,0.41162,-2012.20232,401.40411,-45.82696,-557.48296,-68.31329,-82.60636,362.58355,-53.29691,2
2051.84765,-11.29701,-0.19717,0.51648,-2012.09106,401.95565,-45.87014,-557.17802,-68.37027,-82.59108,363.04111,-53.23415,2
2051.85216,-11.31362,-0.19746,0.69262,-2011.98078,402.5303,-45.90273,-556.87361,-68.40779,-82.53605,363.52493,-53.13734,2
